Date_reported,Country,New_cases
2020-10-22,Martinique,528
2020-10-23,Martinique,0
2020-10-24,Martinique,0
2020-10-25,Martinique,0
2020-10-26,Martinique,6
2020-10-27,Martinique,0
2020-10-28,Martinique,0
2020-10-29,Martinique,752
2020-10-30,Martinique,0
2020-10-31,Martinique,266
2020-11-01,Martinique,0
2020-11-02,Martinique,0
2020-11-03,Martinique,0
2020-11-04,Martinique,0
2020-11-05,Martinique,397
2020-11-06,Martinique,0
2020-11-07,Martinique,0
2020-11-08,Martinique,0
2020-11-09,Martinique,0
2020-11-10,Martinique,0
2020-11-11,Martinique,0
2020-11-12,Martinique,517
2020-11-13,Martinique,0
2020-11-14,Martinique,0
2020-11-15,Martinique,0
2020-11-16,Martinique,0
2020-11-17,Martinique,0
2020-11-18,Martinique,0
2020-11-19,Martinique,359
2020-11-20,Martinique,0
2020-11-21,Martinique,0
2020-11-22,Martinique,0
2020-11-23,Martinique,0
2020-11-24,Martinique,0
2020-11-25,Martinique,0
2020-11-26,Martinique,322
2020-11-27,Martinique,0
2020-11-28,Martinique,0
2020-11-29,Martinique,0
2020-11-30,Martinique,0
2020-12-01,Martinique,73
2020-12-02,Martinique,0
2020-12-03,Martinique,34
2020-12-04,Martinique,0
2020-12-05,Martinique,0
2020-12-06,Martinique,0
2020-12-07,Martinique,0
2020-12-08,Martinique,33
2020-12-09,Martinique,0
2020-12-10,Martinique,0
2020-12-11,Martinique,0
2020-12-12,Martinique,0
2020-12-13,Martinique,0
2020-12-14,Martinique,0
2020-12-15,Martinique,48
2020-12-16,Martinique,0
2020-12-17,Martinique,0
2020-12-18,Martinique,0
2020-12-19,Martinique,0
2020-12-20,Martinique,33
2020-12-21,Martinique,0
2020-12-22,Martinique,0
2020-12-23,Martinique,0
2020-12-24,Martinique,0
2020-12-25,Martinique,0
2020-12-26,Martinique,0
2020-12-27,Martinique,438
2020-12-28,Martinique,0
2020-12-29,Martinique,0
2020-12-30,Martinique,0
2020-12-31,Martinique,0
2021-01-01,Martinique,19
2021-01-02,Martinique,0
2021-01-03,Martinique,0
2021-01-04,Martinique,0
2021-01-05,Martinique,26
2021-01-06,Martinique,0
2021-01-07,Martinique,0
2021-01-08,Martinique,0
2021-01-09,Martinique,0
2021-01-10,Martinique,0
2021-01-11,Martinique,0
2021-01-12,Martinique,110
2021-01-13,Martinique,0
2021-01-14,Martinique,0
2021-01-15,Martinique,0
2021-01-16,Martinique,0
2021-01-17,Martinique,0
2021-01-18,Martinique,0
2021-01-19,Martinique,75
2021-01-20,Martinique,0
2021-01-21,Martinique,0
2021-01-22,Martinique,0
2021-01-23,Martinique,68
2021-01-24,Martinique,0
2021-01-25,Martinique,0
2021-01-26,Martinique,0
2021-01-27,Martinique,0
2021-01-28,Martinique,0
2021-01-29,Martinique,0
2021-01-30,Martinique,0
2021-01-31,Martinique,0
2021-02-01,Martinique,0
2021-02-02,Martinique,72
2021-02-03,Martinique,0
2021-02-04,Martinique,0
2021-02-05,Martinique,0
2021-02-06,Martinique,0
2021-02-07,Martinique,0
2021-02-08,Martinique,0
2021-02-09,Martinique,79
2021-02-10,Martinique,0
2021-02-11,Martinique,0
2021-02-12,Martinique,0
2021-02-13,Martinique,0
2021-02-14,Martinique,0
2021-02-15,Martinique,0
2020-01-03,Mexico,0
2020-01-04,Mexico,0
2020-01-05,Mexico,0
2020-01-06,Mexico,0
2020-01-07,Mexico,0
2020-01-08,Mexico,0
2020-01-09,Mexico,0
2020-01-10,Mexico,0
2020-01-11,Mexico,0
2020-01-12,Mexico,0
2020-01-13,Mexico,0
2020-01-14,Mexico,0
2020-01-15,Mexico,0
2020-01-16,Mexico,0
2020-01-17,Mexico,0
2020-01-18,Mexico,0
2020-01-19,Mexico,0
2020-01-20,Mexico,0
2020-01-21,Mexico,0
2020-01-22,Mexico,0
2020-01-23,Mexico,0
2020-01-24,Mexico,0
2020-01-25,Mexico,0
2020-01-26,Mexico,0
2020-01-27,Mexico,0
2020-01-28,Mexico,0
2020-01-29,Mexico,0
2020-01-30,Mexico,0
2020-01-31,Mexico,0
2020-02-01,Mexico,0
2020-02-02,Mexico,0
2020-02-03,Mexico,0
2020-02-04,Mexico,0
2020-02-05,Mexico,0
2020-02-06,Mexico,0
2020-02-07,Mexico,0
2020-02-08,Mexico,0
2020-02-09,Mexico,0
2020-02-10,Mexico,0
2020-02-11,Mexico,0
2020-02-12,Mexico,0
2020-02-13,Mexico,0
2020-02-14,Mexico,0
2020-02-15,Mexico,0
2020-02-16,Mexico,0
2020-02-17,Mexico,0
2020-02-18,Mexico,0
2020-02-19,Mexico,0
2020-02-20,Mexico,0
2020-02-21,Mexico,0
2020-02-22,Mexico,0
2020-02-23,Mexico,0
2020-02-24,Mexico,0
2020-02-25,Mexico,0
2020-02-26,Mexico,0
2020-02-27,Mexico,0
2020-02-28,Mexico,6
2020-02-29,Mexico,0
2020-03-01,Mexico,0
2020-03-02,Mexico,3
2020-03-03,Mexico,0
2020-03-04,Mexico,0
2020-03-05,Mexico,0
2020-03-06,Mexico,0
2020-03-07,Mexico,0
2020-03-08,Mexico,2
2020-03-09,Mexico,0
2020-03-10,Mexico,0
2020-03-11,Mexico,0
2020-03-12,Mexico,4
2020-03-13,Mexico,1
2020-03-14,Mexico,14
2020-03-15,Mexico,15
2020-03-16,Mexico,12
2020-03-17,Mexico,29
2020-03-18,Mexico,11
2020-03-19,Mexico,21
2020-03-20,Mexico,46
2020-03-21,Mexico,0
2020-03-22,Mexico,0
2020-03-23,Mexico,87
2020-03-24,Mexico,65
2020-03-25,Mexico,0
2020-03-26,Mexico,162
2020-03-27,Mexico,0
2020-03-28,Mexico,111
2020-03-29,Mexico,128
2020-03-30,Mexico,131
2020-03-31,Mexico,145
2020-04-01,Mexico,101
2020-04-02,Mexico,121
2020-04-03,Mexico,163
2020-04-04,Mexico,132
2020-04-05,Mexico,178
2020-04-06,Mexico,202
2020-04-07,Mexico,253
2020-04-08,Mexico,296
2020-04-09,Mexico,346
2020-04-10,Mexico,396
2020-04-11,Mexico,260
2020-04-12,Mexico,403
2020-04-13,Mexico,375
2020-04-14,Mexico,442
2020-04-15,Mexico,353
2020-04-16,Mexico,385
2020-04-17,Mexico,448
2020-04-18,Mexico,450
2020-04-19,Mexico,578
2020-04-20,Mexico,622
2020-04-21,Mexico,764
2020-04-22,Mexico,511
2020-04-23,Mexico,729
2020-04-24,Mexico,1043
2020-04-25,Mexico,1089
2020-04-26,Mexico,1239
2020-04-27,Mexico,970
2020-04-28,Mexico,835
2020-04-29,Mexico,852
2020-04-30,Mexico,1223
2020-05-01,Mexico,1047
2020-05-02,Mexico,1425
2020-05-03,Mexico,1515
2020-05-04,Mexico,1349
2020-05-05,Mexico,1383
2020-05-06,Mexico,1434
2020-05-07,Mexico,1120
2020-05-08,Mexico,1609
2020-05-09,Mexico,1982
2020-05-10,Mexico,1906
2020-05-11,Mexico,1938
2020-05-12,Mexico,1562
2020-05-13,Mexico,1305
2020-05-14,Mexico,1997
2020-05-15,Mexico,1862
2020-05-16,Mexico,2409
2020-05-17,Mexico,2437
2020-05-18,Mexico,2112
2020-05-19,Mexico,2075
2020-05-20,Mexico,2414
2020-05-21,Mexico,2713
2020-05-22,Mexico,2248
2020-05-23,Mexico,2973
2020-05-24,Mexico,2960
2020-05-25,Mexico,3329
2020-05-26,Mexico,2764
2020-05-27,Mexico,2485
2020-05-28,Mexico,3455
2020-05-29,Mexico,3463
2020-05-30,Mexico,3377
2020-05-31,Mexico,3227
2020-06-01,Mexico,2885
2020-06-02,Mexico,3152
2020-06-03,Mexico,2771
2020-06-04,Mexico,3891
2020-06-05,Mexico,3912
2020-06-06,Mexico,4442
2020-06-07,Mexico,4346
2020-06-08,Mexico,3593
2020-06-09,Mexico,3484
2020-06-10,Mexico,2999
2020-06-11,Mexico,4199
2020-06-12,Mexico,4883
2020-06-13,Mexico,4790
2020-06-14,Mexico,5222
2020-06-15,Mexico,3494
2020-06-16,Mexico,4147
2020-06-17,Mexico,3427
2020-06-18,Mexico,4599
2020-06-19,Mexico,4930
2020-06-20,Mexico,5662
2020-06-21,Mexico,5030
2020-06-22,Mexico,4717
2020-06-23,Mexico,5343
2020-06-24,Mexico,4577
2020-06-25,Mexico,6288
2020-06-26,Mexico,5437
2020-06-27,Mexico,6104
2020-06-28,Mexico,5441
2020-06-29,Mexico,4410
2020-06-30,Mexico,4050
2020-07-01,Mexico,3805
2020-07-02,Mexico,5432
2020-07-03,Mexico,5681
2020-07-04,Mexico,6741
2020-07-05,Mexico,6740
2020-07-06,Mexico,6914
2020-07-07,Mexico,4683
2020-07-08,Mexico,4902
2020-07-09,Mexico,6258
2020-07-10,Mexico,6995
2020-07-11,Mexico,7280
2020-07-12,Mexico,6891
2020-07-13,Mexico,6094
2020-07-14,Mexico,4482
2020-07-15,Mexico,4685
2020-07-16,Mexico,7051
2020-07-17,Mexico,6149
2020-07-18,Mexico,6406
2020-07-19,Mexico,7257
2020-07-20,Mexico,7615
2020-07-21,Mexico,5311
2020-07-22,Mexico,5172
2020-07-23,Mexico,6859
2020-07-24,Mexico,6019
2020-07-25,Mexico,8438
2020-07-26,Mexico,7573
2020-07-27,Mexico,6751
2020-07-28,Mexico,5480
2020-07-29,Mexico,4973
2020-07-30,Mexico,7208
2020-07-31,Mexico,5752
2020-08-01,Mexico,7730
2020-08-02,Mexico,8458
2020-08-03,Mexico,9556
2020-08-04,Mexico,4853
2020-08-05,Mexico,4767
2020-08-06,Mexico,6148
2020-08-07,Mexico,6139
2020-08-08,Mexico,6590
2020-08-09,Mexico,6717
2020-08-10,Mexico,6495
2020-08-11,Mexico,4376
2020-08-12,Mexico,5558
2020-08-13,Mexico,6686
2020-08-14,Mexico,5858
2020-08-15,Mexico,7371
2020-08-16,Mexico,5618
2020-08-17,Mexico,6345
2020-08-18,Mexico,4448
2020-08-19,Mexico,3571
2020-08-20,Mexico,5506
2020-08-21,Mexico,5792
2020-08-22,Mexico,6775
2020-08-23,Mexico,5928
2020-08-24,Mexico,6482
2020-08-25,Mexico,3948
2020-08-26,Mexico,3541
2020-08-27,Mexico,4916
2020-08-28,Mexico,5267
2020-08-29,Mexico,6026
2020-08-30,Mexico,5824
2020-08-31,Mexico,5974
2020-09-01,Mexico,4129
2020-09-02,Mexico,3719
2020-09-03,Mexico,6476
2020-09-04,Mexico,4921
2020-09-05,Mexico,5937
2020-09-06,Mexico,6196
2020-09-07,Mexico,6319
2020-09-08,Mexico,4614
2020-09-09,Mexico,3486
2020-09-10,Mexico,5351
2020-09-11,Mexico,4647
2020-09-12,Mexico,4857
2020-09-13,Mexico,5935
2020-09-14,Mexico,5674
2020-09-15,Mexico,4408
2020-09-16,Mexico,3335
2020-09-17,Mexico,4771
2020-09-18,Mexico,4444
2020-09-19,Mexico,3182
2020-09-20,Mexico,4841
2020-09-21,Mexico,5167
2020-09-22,Mexico,3542
2020-09-23,Mexico,2917
2020-09-24,Mexico,4683
2020-09-25,Mexico,4786
2020-09-26,Mexico,5408
2020-09-27,Mexico,5401
2020-09-28,Mexico,5573
2020-09-29,Mexico,3886
2020-09-30,Mexico,3400
2020-10-01,Mexico,4446
2020-10-02,Mexico,5053
2020-10-03,Mexico,5099
2020-10-04,Mexico,4775
2020-10-05,Mexico,4863
2020-10-06,Mexico,3712
2020-10-07,Mexico,3417
2020-10-08,Mexico,4476
2020-10-09,Mexico,4462
2020-10-10,Mexico,30468
2020-10-11,Mexico,5263
2020-10-12,Mexico,4577
2020-10-13,Mexico,3175
2020-10-14,Mexico,3542
2020-10-15,Mexico,4295
2020-10-16,Mexico,4056
2020-10-17,Mexico,5514
2020-10-18,Mexico,6751
2020-10-19,Mexico,5447
2020-10-20,Mexico,4119
2020-10-21,Mexico,3699
2020-10-22,Mexico,5788
2020-10-23,Mexico,6845
2020-10-24,Mexico,6612
2020-10-25,Mexico,6604
2020-10-26,Mexico,6025
2020-10-27,Mexico,4360
2020-10-28,Mexico,4166
2020-10-29,Mexico,5942
2020-10-30,Mexico,5595
2020-10-31,Mexico,5948
2020-11-01,Mexico,6000
2020-11-02,Mexico,6151
2020-11-03,Mexico,4430
2020-11-04,Mexico,3763
2020-11-05,Mexico,5250
2020-11-06,Mexico,5225
2020-11-07,Mexico,5567
2020-11-08,Mexico,5931
2020-11-09,Mexico,6810
2020-11-10,Mexico,5887
2020-11-11,Mexico,4960
2020-11-12,Mexico,5746
2020-11-13,Mexico,7646
2020-11-14,Mexico,5658
2020-11-15,Mexico,5558
2020-11-16,Mexico,5860
2020-11-17,Mexico,3269
2020-11-18,Mexico,2874
2020-11-19,Mexico,1757
2020-11-20,Mexico,3918
2020-11-21,Mexico,4472
2020-11-22,Mexico,6426
2020-11-23,Mexico,6719
2020-11-24,Mexico,9187
2020-11-25,Mexico,7483
2020-11-26,Mexico,10794
2020-11-27,Mexico,10335
2020-11-28,Mexico,8107
2020-11-29,Mexico,12081
2020-11-30,Mexico,10008
2020-12-01,Mexico,6388
2020-12-02,Mexico,6472
2020-12-03,Mexico,8819
2020-12-04,Mexico,11251
2020-12-05,Mexico,11030
2020-12-06,Mexico,12127
2020-12-07,Mexico,11625
2020-12-08,Mexico,7455
2020-12-09,Mexico,6399
2020-12-10,Mexico,11006
2020-12-11,Mexico,11974
2020-12-12,Mexico,11897
2020-12-13,Mexico,12253
2020-12-14,Mexico,12057
2020-12-15,Mexico,8608
2020-12-16,Mexico,5930
2020-12-17,Mexico,11228
2020-12-18,Mexico,10297
2020-12-19,Mexico,11799
2020-12-20,Mexico,12248
2020-12-21,Mexico,12129
2020-12-22,Mexico,6870
2020-12-23,Mexico,5370
2020-12-24,Mexico,12511
2020-12-25,Mexico,11653
2020-12-26,Mexico,12485
2020-12-27,Mexico,9679
2020-12-28,Mexico,4974
2020-12-29,Mexico,6217
2020-12-30,Mexico,5996
2020-12-31,Mexico,12099
2021-01-01,Mexico,12406
2021-01-02,Mexico,12159
2021-01-03,Mexico,11091
2021-01-04,Mexico,6359
2021-01-05,Mexico,5211
2021-01-06,Mexico,6464
2021-01-07,Mexico,11271
2021-01-08,Mexico,13345
2021-01-09,Mexico,13734
2021-01-10,Mexico,14362
2021-01-11,Mexico,16105
2021-01-12,Mexico,10003
2021-01-13,Mexico,7594
2021-01-14,Mexico,14395
2021-01-15,Mexico,15873
2021-01-16,Mexico,16468
2021-01-17,Mexico,21366
2021-01-18,Mexico,20523
2021-01-19,Mexico,11170
2021-01-20,Mexico,8074
2021-01-21,Mexico,18894
2021-01-22,Mexico,20548
2021-01-23,Mexico,22339
2021-01-24,Mexico,21007
2021-01-25,Mexico,20057
2021-01-26,Mexico,10872
2021-01-27,Mexico,8521
2021-01-28,Mexico,17165
2021-01-29,Mexico,17944
2021-01-30,Mexico,18670
2021-01-31,Mexico,16374
2021-02-01,Mexico,15337
2021-02-02,Mexico,7030
2021-02-03,Mexico,5448
2021-02-04,Mexico,4384
2021-02-05,Mexico,12153
2021-02-06,Mexico,13575
2021-02-07,Mexico,13051
2021-02-08,Mexico,13209
2021-02-09,Mexico,6065
2021-02-10,Mexico,3868
2021-02-11,Mexico,10738
2021-02-12,Mexico,11138
2021-02-13,Mexico,10677
2021-02-14,Mexico,10388
2021-02-15,Mexico,9741
2020-01-03,Montserrat,0
2020-01-04,Montserrat,0
2020-01-05,Montserrat,0
2020-01-06,Montserrat,0
2020-01-07,Montserrat,0
2020-01-08,Montserrat,0
2020-01-09,Montserrat,0
2020-01-10,Montserrat,0
2020-01-11,Montserrat,0
2020-01-12,Montserrat,0
2020-01-13,Montserrat,0
2020-01-14,Montserrat,0
2020-01-15,Montserrat,0
2020-01-16,Montserrat,0
2020-01-17,Montserrat,0
2020-01-18,Montserrat,0
2020-01-19,Montserrat,0
2020-01-20,Montserrat,0
2020-01-21,Montserrat,0
2020-01-22,Montserrat,0
2020-01-23,Montserrat,0
2020-01-24,Montserrat,0
2020-01-25,Montserrat,0
2020-01-26,Montserrat,0
2020-01-27,Montserrat,0
2020-01-28,Montserrat,0
2020-01-29,Montserrat,0
2020-01-30,Montserrat,0
2020-01-31,Montserrat,0
2020-02-01,Montserrat,0
2020-02-02,Montserrat,0
2020-02-03,Montserrat,0
2020-02-04,Montserrat,0
2020-02-05,Montserrat,0
2020-02-06,Montserrat,0
2020-02-07,Montserrat,0
2020-02-08,Montserrat,0
2020-02-09,Montserrat,0
2020-02-10,Montserrat,0
2020-02-11,Montserrat,0
2020-02-12,Montserrat,0
2020-02-13,Montserrat,0
2020-02-14,Montserrat,0
2020-02-15,Montserrat,0
2020-02-16,Montserrat,0
2020-02-17,Montserrat,0
2020-02-18,Montserrat,0
2020-02-19,Montserrat,0
2020-02-20,Montserrat,0
2020-02-21,Montserrat,0
2020-02-22,Montserrat,0
2020-02-23,Montserrat,0
2020-02-24,Montserrat,0
2020-02-25,Montserrat,0
2020-02-26,Montserrat,0
2020-02-27,Montserrat,0
2020-02-28,Montserrat,0
2020-02-29,Montserrat,0
2020-03-01,Montserrat,0
2020-03-02,Montserrat,0
2020-03-03,Montserrat,0
2020-03-04,Montserrat,0
2020-03-05,Montserrat,0
2020-03-06,Montserrat,0
2020-03-07,Montserrat,0
2020-03-08,Montserrat,0
2020-03-09,Montserrat,0
2020-03-10,Montserrat,0
2020-03-11,Montserrat,0
2020-03-12,Montserrat,0
2020-03-13,Montserrat,0
2020-03-14,Montserrat,0
2020-03-15,Montserrat,0
2020-03-16,Montserrat,0
2020-03-17,Montserrat,0
2020-03-18,Montserrat,5
2020-03-19,Montserrat,0
2020-03-20,Montserrat,0
2020-03-21,Montserrat,0
2020-03-22,Montserrat,0
2020-03-23,Montserrat,0
2020-03-24,Montserrat,0
2020-03-25,Montserrat,0
2020-03-26,Montserrat,-3
2020-03-27,Montserrat,0
2020-03-28,Montserrat,3
2020-03-29,Montserrat,0
2020-03-30,Montserrat,0
2020-03-31,Montserrat,0
2020-04-01,Montserrat,0
2020-04-02,Montserrat,0
2020-04-03,Montserrat,0
2020-04-04,Montserrat,0
2020-04-05,Montserrat,1
2020-04-06,Montserrat,0
2020-04-07,Montserrat,0
2020-04-08,Montserrat,0
2020-04-09,Montserrat,2
2020-04-10,Montserrat,0
2020-04-11,Montserrat,1
2020-04-12,Montserrat,0
2020-04-13,Montserrat,0
2020-04-14,Montserrat,2
2020-04-15,Montserrat,0
2020-04-16,Montserrat,0
2020-04-17,Montserrat,0
2020-04-18,Montserrat,0
2020-04-19,Montserrat,0
2020-04-20,Montserrat,0
2020-04-21,Montserrat,0
2020-04-22,Montserrat,0
2020-04-23,Montserrat,0
2020-04-24,Montserrat,0
2020-04-25,Montserrat,0
2020-04-26,Montserrat,0
2020-04-27,Montserrat,0
2020-04-28,Montserrat,0
2020-04-29,Montserrat,0
2020-04-30,Montserrat,0
2020-05-01,Montserrat,0
2020-05-02,Montserrat,0
2020-05-03,Montserrat,0
2020-05-04,Montserrat,0
2020-05-05,Montserrat,0
2020-05-06,Montserrat,0
2020-05-07,Montserrat,0
2020-05-08,Montserrat,0
2020-05-09,Montserrat,0
2020-05-10,Montserrat,0
2020-05-11,Montserrat,0
2020-05-12,Montserrat,0
2020-05-13,Montserrat,0
2020-05-14,Montserrat,0
2020-05-15,Montserrat,0
2020-05-16,Montserrat,0
2020-05-17,Montserrat,0
2020-05-18,Montserrat,0
2020-05-19,Montserrat,0
2020-05-20,Montserrat,0
2020-05-21,Montserrat,0
2020-05-22,Montserrat,0
2020-05-23,Montserrat,0
2020-05-24,Montserrat,0
2020-05-25,Montserrat,0
2020-05-26,Montserrat,0
2020-05-27,Montserrat,0
2020-05-28,Montserrat,0
2020-05-29,Montserrat,0
2020-05-30,Montserrat,0
2020-05-31,Montserrat,0
2020-06-01,Montserrat,0
2020-06-02,Montserrat,0
2020-06-03,Montserrat,0
2020-06-04,Montserrat,0
2020-06-05,Montserrat,0
2020-06-06,Montserrat,0
2020-06-07,Montserrat,0
2020-06-08,Montserrat,0
2020-06-09,Montserrat,0
2020-06-10,Montserrat,0
2020-06-11,Montserrat,0
2020-06-12,Montserrat,0
2020-06-13,Montserrat,0
2020-06-14,Montserrat,0
2020-06-15,Montserrat,0
2020-06-16,Montserrat,0
2020-06-17,Montserrat,0
2020-06-18,Montserrat,0
2020-06-19,Montserrat,0
2020-06-20,Montserrat,0
2020-06-21,Montserrat,0
2020-06-22,Montserrat,0
2020-06-23,Montserrat,0
2020-06-24,Montserrat,0
2020-06-25,Montserrat,0
2020-06-26,Montserrat,0
2020-06-27,Montserrat,0
2020-06-28,Montserrat,0
2020-06-29,Montserrat,0
2020-06-30,Montserrat,0
2020-07-01,Montserrat,0
2020-07-02,Montserrat,0
2020-07-03,Montserrat,0
2020-07-04,Montserrat,0
2020-07-05,Montserrat,0
2020-07-06,Montserrat,0
2020-07-07,Montserrat,0
2020-07-08,Montserrat,0
2020-07-09,Montserrat,0
2020-07-10,Montserrat,0
2020-07-11,Montserrat,1
2020-07-12,Montserrat,0
2020-07-13,Montserrat,0
2020-07-14,Montserrat,0
2020-07-15,Montserrat,0
2020-07-16,Montserrat,0
2020-07-17,Montserrat,0
2020-07-18,Montserrat,0
2020-07-19,Montserrat,0
2020-07-20,Montserrat,0
2020-07-21,Montserrat,0
2020-07-22,Montserrat,0
2020-07-23,Montserrat,0
2020-07-24,Montserrat,0
2020-07-25,Montserrat,0
2020-07-26,Montserrat,0
2020-07-27,Montserrat,1
2020-07-28,Montserrat,0
2020-07-29,Montserrat,0
2020-07-30,Montserrat,0
2020-07-31,Montserrat,0
2020-08-01,Montserrat,0
2020-08-02,Montserrat,0
2020-08-03,Montserrat,0
2020-08-04,Montserrat,0
2020-08-05,Montserrat,0
2020-08-06,Montserrat,0
2020-08-07,Montserrat,0
2020-08-08,Montserrat,0
2020-08-09,Montserrat,0
2020-08-10,Montserrat,0
2020-08-11,Montserrat,0
2020-08-12,Montserrat,0
2020-08-13,Montserrat,0
2020-08-14,Montserrat,0
2020-08-15,Montserrat,0
2020-08-16,Montserrat,0
2020-08-17,Montserrat,0
2020-08-18,Montserrat,0
2020-08-19,Montserrat,0
2020-08-20,Montserrat,0
2020-08-21,Montserrat,0
2020-08-22,Montserrat,0
2020-08-23,Montserrat,0
2020-08-24,Montserrat,0
2020-08-25,Montserrat,0
2020-08-26,Montserrat,0
2020-08-27,Montserrat,0
2020-08-28,Montserrat,0
2020-08-29,Montserrat,0
2020-08-30,Montserrat,0
2020-08-31,Montserrat,0
2020-09-01,Montserrat,0
2020-09-02,Montserrat,0
2020-09-03,Montserrat,0
2020-09-04,Montserrat,0
2020-09-05,Montserrat,0
2020-09-06,Montserrat,0
2020-09-07,Montserrat,0
2020-09-08,Montserrat,0
2020-09-09,Montserrat,0
2020-09-10,Montserrat,0
2020-09-11,Montserrat,0
2020-09-12,Montserrat,0
2020-09-13,Montserrat,0
2020-09-14,Montserrat,0
2020-09-15,Montserrat,0
2020-09-16,Montserrat,0
2020-09-17,Montserrat,0
2020-09-18,Montserrat,0
2020-09-19,Montserrat,0
2020-09-20,Montserrat,0
2020-09-21,Montserrat,0
2020-09-22,Montserrat,0
2020-09-23,Montserrat,0
2020-09-24,Montserrat,0
2020-09-25,Montserrat,0
2020-09-26,Montserrat,0
2020-09-27,Montserrat,0
2020-09-28,Montserrat,0
2020-09-29,Montserrat,0
2020-09-30,Montserrat,0
2020-10-01,Montserrat,0
2020-10-02,Montserrat,0
2020-10-03,Montserrat,0
2020-10-04,Montserrat,0
2020-10-05,Montserrat,0
2020-10-06,Montserrat,0
2020-10-07,Montserrat,0
2020-10-08,Montserrat,0
2020-10-09,Montserrat,0
2020-10-10,Montserrat,0
2020-10-11,Montserrat,0
2020-10-12,Montserrat,0
2020-10-13,Montserrat,0
2020-10-14,Montserrat,0
2020-10-15,Montserrat,0
2020-10-16,Montserrat,0
2020-10-17,Montserrat,0
2020-10-18,Montserrat,0
2020-10-19,Montserrat,0
2020-10-20,Montserrat,0
2020-10-21,Montserrat,0
2020-10-22,Montserrat,0
2020-10-23,Montserrat,0
2020-10-24,Montserrat,0
2020-10-25,Montserrat,0
2020-10-26,Montserrat,0
2020-10-27,Montserrat,0
2020-10-28,Montserrat,0
2020-10-29,Montserrat,0
2020-10-30,Montserrat,0
2020-10-31,Montserrat,0
2020-11-01,Montserrat,0
2020-11-02,Montserrat,0
2020-11-03,Montserrat,0
2020-11-04,Montserrat,0
2020-11-05,Montserrat,0
2020-11-06,Montserrat,0
2020-11-07,Montserrat,0
2020-11-08,Montserrat,0
2020-11-09,Montserrat,0
2020-11-10,Montserrat,0
2020-11-11,Montserrat,0
2020-11-12,Montserrat,0
2020-11-13,Montserrat,0
2020-11-14,Montserrat,0
2020-11-15,Montserrat,0
2020-11-16,Montserrat,0
2020-11-17,Montserrat,0
2020-11-18,Montserrat,0
2020-11-19,Montserrat,0
2020-11-20,Montserrat,0
2020-11-21,Montserrat,0
2020-11-22,Montserrat,0
2020-11-23,Montserrat,0
2020-11-24,Montserrat,0
2020-11-25,Montserrat,0
2020-11-26,Montserrat,0
2020-11-27,Montserrat,0
2020-11-28,Montserrat,0
2020-11-29,Montserrat,0
2020-11-30,Montserrat,0
2020-12-01,Montserrat,0
2020-12-02,Montserrat,0
2020-12-03,Montserrat,0
2020-12-04,Montserrat,0
2020-12-05,Montserrat,0
2020-12-06,Montserrat,0
2020-12-07,Montserrat,0
2020-12-08,Montserrat,0
2020-12-09,Montserrat,0
2020-12-10,Montserrat,0
2020-12-11,Montserrat,0
2020-12-12,Montserrat,0
2020-12-13,Montserrat,0
2020-12-14,Montserrat,0
2020-12-15,Montserrat,0
2020-12-16,Montserrat,0
2020-12-17,Montserrat,0
2020-12-18,Montserrat,0
2020-12-19,Montserrat,0
2020-12-20,Montserrat,0
2020-12-21,Montserrat,0
2020-12-22,Montserrat,0
2020-12-23,Montserrat,0
2020-12-24,Montserrat,0
2020-12-25,Montserrat,0
2020-12-26,Montserrat,0
2020-12-27,Montserrat,0
2020-12-28,Montserrat,0
2020-12-29,Montserrat,0
2020-12-30,Montserrat,0
2020-12-31,Montserrat,0
2021-01-01,Montserrat,0
2021-01-02,Montserrat,0
2021-01-03,Montserrat,0
2021-01-04,Montserrat,0
2021-01-05,Montserrat,0
2021-01-06,Montserrat,0
2021-01-07,Montserrat,0
2021-01-08,Montserrat,0
2021-01-09,Montserrat,0
2021-01-10,Montserrat,0
2021-01-11,Montserrat,0
2021-01-12,Montserrat,0
2021-01-13,Montserrat,0
2021-01-14,Montserrat,0
2021-01-15,Montserrat,0
2021-01-16,Montserrat,0
2021-01-17,Montserrat,0
2021-01-18,Montserrat,0
2021-01-19,Montserrat,0
2021-01-20,Montserrat,0
2021-01-21,Montserrat,0
2021-01-22,Montserrat,0
2021-01-23,Montserrat,0
2021-01-24,Montserrat,0
2021-01-25,Montserrat,0
2021-01-26,Montserrat,0
2021-01-27,Montserrat,0
2021-01-28,Montserrat,0
2021-01-29,Montserrat,0
2021-01-30,Montserrat,0
2021-01-31,Montserrat,0
2021-02-01,Montserrat,0
2021-02-02,Montserrat,0
2021-02-03,Montserrat,0
2021-02-04,Montserrat,0
2021-02-05,Montserrat,0
2021-02-06,Montserrat,0
2021-02-07,Montserrat,2
2021-02-08,Montserrat,2
2021-02-09,Montserrat,0
2021-02-10,Montserrat,1
2021-02-11,Montserrat,0
2021-02-12,Montserrat,1
2021-02-13,Montserrat,0
2021-02-14,Montserrat,0
2021-02-15,Montserrat,1
2020-01-03,Nicaragua,0
2020-01-04,Nicaragua,0
2020-01-05,Nicaragua,0
2020-01-06,Nicaragua,0
2020-01-07,Nicaragua,0
2020-01-08,Nicaragua,0
2020-01-09,Nicaragua,0
2020-01-10,Nicaragua,0
2020-01-11,Nicaragua,0
2020-01-12,Nicaragua,0
